板块,公司全称,注册地址,A股代码,A股简称,A股上市日期,A股总股本,A股流通股本,地      区,省    份,城     市,所属行业
主板,京东方科技集团股份有限公司,北京市朝阳区酒仙桥路10号,725,京东方Ａ,2001/1/12,33862285275,33858753464,华北,北京,北京市,制造业
主板,鲁泰纺织股份有限公司,山东省淄博市高新技术开发区铭波路11号,726,鲁  泰Ａ,2000/12/25,561894069,561274957,华东,山东,淄博市,制造业
主板,南京华东电子信息科技股份有限公司,江苏省南京市栖霞区天佑路7号,727,*ST东科,1997/5/20,4529566980,2930655908,华东,江苏,南京市,制造业
主板,国元证券股份有限公司,安徽省合肥市梅山路18号,728,国元证券,1997/6/16,4363777891,4291289205,华东,安徽,合肥市,金融业
主板,北京燕京啤酒股份有限公司,北京市顺义区双河路9号,729,燕京啤酒,1997/7/16,2818539341,2509558118,华北,北京,北京市,制造业
主板,四川美丰化工股份有限公司,四川省射洪县太和镇新阳街87号,731,四川美丰,1997/6/17,591484352,591484352,西南,四川,遂宁市,制造业
主板,泰禾集团股份有限公司,福建省三明市梅列区徐碧,732,泰禾集团,1997/7/4,2488901440,2485976896,华东,福建,三明市,房地产
主板,中国振华(集团)科技股份有限公司,贵州省贵阳市乌当区新添大道北段268号,733,振华科技,1997/7/3,514805618,514805618,西南,贵州,贵阳市,制造业
主板,罗牛山股份有限公司,海南省海口市人民大道50号,735,罗 牛 山,1997/6/11,1151513578,1150886809,华南,海南,海口市,农林牧渔
主板,中交地产股份有限公司,重庆市江北区建新北路86号,736,中交地产,1997/4/25,695433689,695431739,西南,重庆,重庆市,房地产
主板,南风化工集团股份有限公司,山西省运城市红旗东街376号,737,ST南风,1997/4/28,548760000,548760000,华北,山西,运城市,制造业
主板,中国航发动力控制股份有限公司,江苏省无锡市滨湖区刘闾路33号,738,航发控制,1997/6/26,1145642349,1145634399,华东,江苏,无锡市,制造业
主板,普洛药业股份有限公司,浙江省东阳市横店江南路399号,739,普洛药业,1997/5/9,1178523492,1178398671,华东,浙江,金华市,制造业
主板,国海证券股份有限公司,广西壮族自治区桂林市辅星路13号,750,国海证券,1997/7/9,5444525514,5444520789,华南,广西,桂林市,金融业
主板,葫芦岛锌业股份有限公司,辽宁省葫芦岛市龙港区锌厂路24号,751,锌业股份,1997/6/26,1409869279,1409867929,东北,辽宁,葫芦岛市,制造业
主板,西藏发展股份有限公司,西藏自治区拉萨市金珠西路格桑林卡A区28-5,752,*ST西发,1997/6/25,263758491,263758491,西南,西藏,拉萨市,制造业
主板,福建漳州发展股份有限公司,福建省漳州市胜利东路漳州发展广场,753,漳州发展,1997/6/26,991481071,991481071,华东,福建,漳州市,批发零售
主板,山西路桥股份有限公司,山西省洪洞县赵城镇,755,山西路桥,1997/6/27,469264621,469264621,华北,山西,临汾市,运输仓储
主板,山东新华制药股份有限公司,山东省淄博市高新技术产业开发区化工区,756,新华制药,1997/8/6,426859447,426847845,华东,山东,淄博市,制造业
主板,四川浩物机电股份有限公司,四川省内江市市中区汉渝大道1558号,757,浩物股份,1997/6/27,664714511,451619600,西南,四川,内江市,批发零售
主板,中国有色金属建设股份有限公司,北京市丰台区西客站南广场驻京办一号楼B座,758,中色股份,1997/4/16,1969378424,1969329094,华北,北京,北京市,采矿业
主板,中百控股集团股份有限公司,湖北省武汉市江汉区江汉路129号,759,中百集团,1997/5/19,681021500,680610192,华中,湖北,武汉市,批发零售
主板,斯太尔动力股份有限公司,湖北省公安县斗湖堤镇荆江大道178号,760,*ST斯太,1997/6/27,771844628,654444268,华中,湖北,荆州市,制造业
主板,本钢板材股份有限公司,辽宁省本溪市平山区人民路16号,761,本钢板材,1998/1/15,3475371532,3475371532,东北,辽宁,本溪市,制造业
主板,西藏矿业发展股份有限公司,西藏自治区拉萨市中和国际城金珠二路8号,762,西藏矿业,1997/7/8,520819240,520795518,西南,西藏,拉萨市,采矿业
主板,通化金马药业集团股份有限公司,吉林省通化市二道江区金马路999号,766,通化金马,1997/4/30,966494707,706995720,东北,吉林,通化市,制造业
主板,晋能控股山西电力股份有限公司,山西省示范区晋阳街南一条10号1幢-1-22层,767,晋控电力,1997/6/9,3076942219,2912297305,华北,山西,太原市,水电煤气
主板,中航西安飞机工业集团股份有限公司,陕西省西安市阎良区西飞大道一号,768,中航西飞,1997/6/26,2768645071,2768639196,西北,陕西,西安市,制造业
主板,广发证券股份有限公司,广东省广州市黄埔区中新广州知识城腾飞一街2号618室,776,广发证券,1997/6/11,5919291464,5919291464,华南,广东,广州市,金融业
主板,中核苏阀科技实业股份有限公司,江苏省苏州高新区浒关工业园安杨路178号,777,中核科技,1997/7/10,383417593,383405125,华东,江苏,苏州市,制造业
主板,新兴铸管股份有限公司,河北省武安市上洛阳村北(二六七二厂区),778,新兴铸管,1997/6/6,3990880176,3884900959,华北,河北,邯郸市,制造业
主板,甘肃工程咨询集团股份有限公司,甘肃省兰州市城关区酒泉路16号新业大厦713号,779,甘咨询,1997/5/28,380330518,175031047,西北,甘肃,兰州市,科研服务
主板,内蒙古平庄能源股份有限公司,内蒙古自治区赤峰市元宝山区平庄镇哈河街,780,*ST平能,1997/6/6,1014306324,1014306324,华北,内蒙古,赤峰市,采矿业
主板,广东新会美达锦纶股份有限公司,广东省江门市新会区会城镇江会路上浅口,782,美达股份,1997/6/19,528139623,528135152,华南,广东,江门市,制造业
主板,长江证券股份有限公司,湖北省武汉市江汉区新华路特8号,783,长江证券,1997/7/31,5529620698,5529620698,华中,湖北,武汉市,金融业
主板,居然之家新零售集团股份有限公司,湖北省武汉市武昌区中南路9号,785,居然之家,1997/7/11,6529036899,251092998,华中,湖北,武汉市,批发零售
主板,北新集团建材股份有限公司,北京市海淀区复兴路17号国海广场2号楼15层,786,北新建材,1997/6/6,1689507842,1689507842,华北,北京,北京市,制造业
主板,北大医药股份有限公司,重庆市北碚区水土镇方正大道21号,788,北大医药,1997/6/16,595987425,595987425,西南,重庆,重庆市,制造业
主板,江西万年青水泥股份有限公司,江西省上饶市,789,万年青,1997/9/23,797390992,797372085,华东,江西,上饶市,制造业
主板,成都华神科技集团股份有限公司,四川省成都高新区（西区）蜀新大道1168号2栋1楼101号,790,华神科技,1998/3/27,616360564,616360564,西南,四川,成都市,制造业
主板,甘肃电投能源发展股份有限公司,中国甘肃省兰州市城关区北滨河东路69号甘肃投资集团大厦,791,甘肃电投,1997/10/14,1359576680,1359548680,西北,甘肃,兰州市,水电煤气
主板,青海盐湖工业股份有限公司,青海省格尔木市黄河路28号,792,*ST盐湖,1997/9/4,5432876672,5428941712,西北,青海,海西蒙古族藏族自治州,制造业
主板,华闻传媒投资集团股份有限公司,海南省海口市海甸四东路民生大厦,793,华闻集团,1997/7/29,1997245457,1961008615,华南,海南,海口市,文化传播
主板,英洛华科技股份有限公司,山西省太原市万柏林区新晋祠路147号尚德峰国际14层,795,英洛华,1997/8/8,1133684103,1131407846,华北,山西,太原市,制造业
主板,凯撒同盛发展股份有限公司,陕西省宝鸡市渭滨区经二路155号,796,凯撒旅业,1997/7/3,803000258,802583633,西北,陕西,宝鸡市,商务服务
主板,中国武夷实业股份有限公司,福建省福州市鼓楼区温泉街道五四路89号置地广场4层,797,中国武夷,1997/7/15,1570998213,1566239646,华东,福建,福州市,房地产
主板,中水集团远洋股份有限公司,北京市西城区西单民丰胡同31号中水大厦6层,798,中水渔业,1998/2/12,319455000,319386750,华北,北京,北京市,农林牧渔
主板,酒鬼酒股份有限公司,湖南省吉首市峒河街道振武营村,799,酒鬼酒,1997/7/18,324928980,324928980,华中,湖南,湘西土家族苗族自治州,制造业
主板,一汽解放集团股份有限公司,吉林省长春市汽车开发区东风大街2259号,800,一汽解放,1997/6/18,4609666212,1411754078,东北,吉林,长春市,制造业
主板,四川九洲电器股份有限公司,四川省绵阳市科创园区九洲大道259号,801,四川九洲,1998/5/6,1022806646,1022799146,西南,四川,绵阳市,制造业
主板,北京京西文化旅游股份有限公司,北京市门头沟区水闸路21号12幢,802,北京文化,1998/1/8,715900255,711208705,华北,北京,北京市,文化传播
主板,北清环能集团股份有限公司,四川省南充市顺庆区延安路380号,803,*ST北能,1998/3/3,191090731,127730893,西南,四川,南充市,制造业
主板,北海银河生物产业投资股份有限公司,广西壮族自治区北海市西藏路银河软件科技园专家创业区1号,806,*ST银河,1998/4/16,1099911762,699304718,华南,广西,北海市,制造业
主板,云南铝业股份有限公司,云南省昆明市呈贡区七甸街道,807,云铝股份,1998/4/8,3128206556,2606693225,西南,云南,昆明市,制造业
主板,铁岭新城投资控股(集团)股份有限公司,辽宁省铁岭市凡河新区金沙江路12号,809,铁岭新城,1998/6/16,824791293,824791293,东北,辽宁,铁岭市,公共环保
主板,创维数字股份有限公司,四川省遂宁市经济技术开发区西宁片区台商工业园内,810,创维数字,1998/6/2,1063361233,1024815762,西南,四川,遂宁市,制造业
主板,冰轮环境技术股份有限公司,山东省烟台市芝罘区冰轮路1号,811,冰轮环境,1998/5/28,745837804,745821693,华东,山东,烟台市,制造业
主板,陕西金叶科教集团股份有限公司,陕西省西安市高新区锦业路1号都市之门B座19层,812,陕西金叶,1998/6/23,768692614,670303988,西北,陕西,西安市,制造业
主板,德展大健康股份有限公司,新疆维吾尔自治区乌鲁木齐市天山区金银路53号金融大厦1611室,813,德展健康,1998/5/19,2241481800,2219869572,西北,新疆,乌鲁木齐市,制造业
主板,中冶美利云产业投资股份有限公司,宁夏回族自治区中卫市城区柔远镇,815,美利云,1998/6/9,695263035,695263035,西北,宁夏,银川市,制造业
主板,江苏农华智慧农业科技股份有限公司,江苏省盐城经济技术开发区希望大道南路58号,816,智慧农业,1997/8/18,1424503318,1336277472,华东,江苏,盐城市,制造业
主板,航锦科技股份有限公司,辽宁省葫芦岛市连山区化工街1号,818,航锦科技,1997/10/17,689890000,676987825,东北,辽宁,葫芦岛市,制造业
主板,岳阳兴长石化股份有限公司,湖南省岳阳市云溪区,819,岳阳兴长,1997/6/25,299150255,299150255,华中,湖南,岳阳市,制造业
主板,神雾节能股份有限公司,江西省南昌市望城新区璜溪大道19号十一楼1188室,820,*ST节能,1998/6/30,637245222,287655920,华东,江西,南昌市,制造业
主板,湖北京山轻工机械股份有限公司,湖北省京山县经济技术开发区轻机工业园,821,京山轻机,1998/6/26,538235280,457006641,华中,湖北,荆门市,制造业
主板,山东海化股份有限公司,山东省潍坊滨海经济开发区,822,山东海化,1998/7/3,895091926,895091926,华东,山东,潍坊市,制造业
主板,广东汕头超声电子股份有限公司,广东省汕头市龙湖区龙江路12号,823,超声电子,1997/10/8,536966000,536920512,华南,广东,汕头市,制造业
主板,山西太钢不锈钢股份有限公司,山西省太原市尖草坪街2号,825,太钢不锈,1998/10/21,5696247796,5696176066,华北,山西,太原市,制造业
主板,启迪环境科技发展股份有限公司,湖北省宜昌市沿江大道114号,826,启迪环境,1998/2/25,1430578784,1426254868,华中,湖北,宜昌市,公共环保
主板,东莞发展控股股份有限公司,广东省东莞市南城区科技工业园科技路39号,828,东莞控股,1997/6/17,1039516992,1039515642,华南,广东,东莞市,运输仓储
主板,天音通信控股股份有限公司,江西省赣州市经济技术开发区迎宾大道60号,829,天音控股,1997/12/2,1025100438,921915273,华东,江西,赣州市,批发零售
主板,鲁西化工集团股份有限公司,山东省聊城市高新技术产业开发区鲁西化工总部驻地,830,鲁西化工,1998/8/7,1464860778,1464042635,华东,山东,聊城市,制造业
主板,五矿稀土股份有限公司,山西省运城市解州镇新建路36号,831,五矿稀土,1998/9/11,980888981,980888981,华北,山西,运城市,制造业
主板,广西粤桂广业控股股份有限公司,广西壮族自治区贵港市幸福路100号,833,粤桂股份,1998/11/11,668401851,378085022,华南,广西,贵港市,综合
主板,长城国际动漫游戏股份有限公司,四川省成都市高新区紫薇东路16号,835,*ST长动,1999/6/25,326760374,302070000,西南,四川,成都市,信息技术
主板,天津富通鑫茂科技股份有限公司,天津市滨海高新区华苑产业区梅苑路6号海泰大厦十六层,836,富通鑫茂,1997/9/29,1208455224,1208315049,华北,天津,天津市,制造业
主板,秦川机床工具集团股份公司,陕西省宝鸡市姜谭路22号,837,*ST秦机,1998/9/28,693370910,693099024,西北,陕西,宝鸡市,制造业
主板,财信地产发展集团股份有限公司,重庆市江北区红黄路1号1幢24楼,838,财信发展,1997/6/26,1100462170,846109019,西南,重庆,重庆市,房地产
主板,中信国安信息产业股份有限公司,北京市海淀区宝盛南路1号院11号楼三层101-01室,839,中信国安,1997/10/31,3919826352,3919191712,华北,北京,北京市,信息技术
主板,河北承德露露股份有限公司,河北省承德市高新技术产业开发区（西区8号）,848,承德露露,1997/11/13,1076419000,1076392496,华北,河北,承德市,制造业
主板,安徽华茂纺织股份有限公司,安徽省安庆市纺织南路80号,850,华茂股份,1998/10/7,943665009,943382487,华东,安徽,安庆市,制造业
主板,大唐高鸿数据网络技术股份有限公司,贵州省贵阳市花溪区磊花路口,851,高鸿股份,1998/6/9,907629867,878473706,西南,贵州,贵阳市,批发零售
主板,中石化石油机械股份有限公司,湖北省武汉市东湖新技术开发区庙山小区华工园一路5号,852,石化机械,1998/11/26,777604997,777604997,华中,湖北,武汉市,制造业
主板,唐山冀东装备工程股份有限公司,河北省唐山市曹妃甸装备制造产业园区,856,冀东装备,1998/8/13,227000000,227000000,华北,河北,唐山市,制造业
主板,宜宾五粮液股份有限公司,四川省宜宾市翠屏区岷江西路150号,858,五 粮 液,1998/4/27,3881608005,3795786270,西南,四川,宜宾市,制造业
主板,安徽国风塑业股份有限公司,安徽省合肥市高新区铭传路1000号,859,国风塑业,1998/11/19,739449730,739312480,华东,安徽,合肥市,制造业
主板,北京顺鑫农业股份有限公司,北京市顺义区站前街1号院1号楼顺鑫国际商务中心12层,860,顺鑫农业,1998/11/4,741766989,741766989,华北,北京,北京市,制造业
主板,广东海印集团股份有限公司,广东省广州市越秀区东华南路98号21-32层,861,海印股份,1998/10/28,2325501918,2167749455,华南,广东,广州市,商务服务
主板,宁夏银星能源股份有限公司,宁夏回族自治区银川市西夏区六盘山西路166号,862,银星能源,1998/9/15,706118997,501352890,西北,宁夏,银川市,水电煤气
主板,三湘印象股份有限公司,上海市杨浦区逸仙路333号501室,863,三湘印象,1997/9/25,1225208160,1185507916,华东,上海,上海市,房地产
主板,安徽安凯汽车股份有限公司,安徽省合肥市葛淝路1号,868,ST安凯,1997/7/25,733329168,695545403,华东,安徽,合肥市,制造业
主板,烟台张裕葡萄酿酒股份有限公司,山东省烟台市大马路56号,869,张  裕Ａ,2000/10/26,453460800,453460800,华东,山东,烟台市,制造业
主板,吉林电力股份有限公司,吉林省长春市人民大街9699号,875,吉电股份,2002/9/26,2146313980,2146308355,东北,吉林,长春市,水电煤气
主板,新希望六和股份有限公司,四川省绵阳国家高新技术产业开发区,876,新 希 望,1998/3/11,4505777331,4324650704,西南,四川,绵阳市,制造业
主板,新疆天山水泥股份有限公司,新疆维吾尔自治区乌鲁木齐市达坂城区白杨沟村,877,天山股份,1999/1/7,1048722959,880094665,西北,新疆,乌鲁木齐市,制造业
主板,云南铜业股份有限公司,云南省昆明市国家高新技术产业开发区,878,云南铜业,1998/6/2,1699678560,1641882205,西南,云南,昆明市,制造业
主板,潍柴重机股份有限公司,山东省潍坊滨海经济技术开发区富海大街17号,880,潍柴重机,1998/4/2,276100500,135133725,华东,山东,潍坊市,制造业
主板,中广核核技术发展股份有限公司,辽宁省大连市西岗区黄河路219号外经贸大厦,881,中广核技,1998/9/2,945425815,691733536,东北,辽宁,大连市,制造业
主板,北京华联商厦股份有限公司,北京市通州区永乐经济技术开发区永开路1号,882,华联股份,1998/6/16,2737351947,2737348016,华北,北京,北京市,商务服务
主板,湖北能源集团股份有限公司,湖北省武汉市徐东大街96号,883,湖北能源,1998/5/19,6507449486,6504876386,华中,湖北,武汉市,水电煤气
主板,城发环境股份有限公司,河南省郑州市农业路41号投资大厦9层,885,城发环境,1999/3/19,642078255,642078255,华中,河南,郑州市,运输仓储
主板,海南高速公路股份有限公司,海南省海口市蓝天路16号高速公路大楼,886,海南高速,1998/1/23,988828300,971960198,华南,海南,海口市,房地产
主板,安徽中鼎密封件股份有限公司,安徽省宣城市宁国市宁国经济技术开发区中鼎工业园,887,中鼎股份,1998/12/3,1220837303,1218109880,华东,安徽,宣城市,制造业
主板,峨眉山旅游股份有限公司,四川省乐山市峨眉山市名山南路639号,888,峨眉山Ａ,1997/10/21,526913102,526913102,西南,四川,乐山市,公共环保
主板,中嘉博创信息技术股份有限公司,河北省秦皇岛市海港区河北大街中段146号26层,889,中嘉博创,1997/12/18,936291116,869849676,华北,河北,秦皇岛市,信息技术
主板,江苏法尔胜股份有限公司,江苏省江阴市澄江中路165号,890,*ST胜尔,1999/1/19,419503968,379628678,华东,江苏,无锡市,制造业
主板,欢瑞世纪联合股份有限公司,重庆市涪陵区人民东路50号,892,欢瑞世纪,1999/1/15,980980473,537446766,西南,重庆,重庆市,文化传播
主板,亚钾国际投资（广州）股份有限公司,广东省广州市南沙区万顷沙镇红安路3号,893,亚钾国际,1998/12/24,756903272,403342500,华南,广东,广州市,制造业
主板,河南双汇投资发展股份有限公司,河南省漯河市双汇路1号双汇大厦,895,双汇发展,1998/12/10,3464661213,1343671493,华中,河南,漯河市,制造业
主板,天津津滨发展股份有限公司,天津市开发区明园路2号B2别墅5号,897,津滨发展,1999/4/22,1617272234,1617244634,华北,天津,天津市,房地产
主板,鞍钢股份有限公司,辽宁省鞍山市铁西区鞍钢厂区,898,鞍钢股份,1997/12/25,7993710201,7993702742,东北,辽宁,鞍山市,制造业
主板,江西赣能股份有限公司,江西省南昌市高新技术开发区火炬大街199号,899,赣能股份,1997/11/26,975677760,975674006,华东,江西,南昌市,水电煤气
主板,现代投资股份有限公司,湖南省长沙市天心区芙蓉南路二段128号现代广场,900,现代投资,1999/1/28,1517828334,1517374185,华中,湖南,长沙市,运输仓储
主板,航天科技控股集团股份有限公司,黑龙江省哈尔滨市平房区哈平西路45号,901,航天科技,1999/4/1,798201406,762848553,东北,黑龙江,哈尔滨市,制造业
主板,新洋丰农业科技股份有限公司,湖北省荆门市月亮湖北路附7号,902,新洋丰,1999/4/8,1304529290,1186309098,华中,湖北,荆门市,制造业
主板,昆明云内动力股份有限公司,云南省昆明市经济技术开发区经景路66号,903,云内动力,1999/4/15,1970800857,1970800857,西南,云南,昆明市,制造业
主板,厦门港务发展股份有限公司,福建省厦门市东港北路31号港务大厦20楼、21楼,905,厦门港务,1999/4/29,625191522,530998500,华东,福建,厦门市,运输仓储
主板,浙商中拓集团股份有限公司,浙江省杭州市萧山经济技术开发区启迪路198号A-B102-1184室,906,浙商中拓,1999/7/7,674436311,661507603,华东,浙江,杭州市,批发零售
主板,湖南景峰医药股份有限公司,湖南省平江县天岳开发区天岳大道48号,908,景峰医药,1999/2/3,879774351,723264977,华中,湖南,岳阳市,制造业
主板,数源科技股份有限公司,浙江省杭州西湖区教工路一号,909,数源科技,1999/5/7,453828600,312352464,华东,浙江,杭州市,房地产
主板,大亚圣象家居股份有限公司,江苏省丹阳市经济开发区齐梁路99号,910,大亚圣象,1999/6/30,547397500,547152500,华东,江苏,镇江市,制造业
主板,南宁糖业股份有限公司,广西壮族自治区南宁市青秀区古城路10号,911,南宁糖业,1999/5/27,324080937,324080937,华南,广西,南宁市,制造业
主板,四川泸天化股份有限公司,四川省泸州市纳溪区李子林路38号,912,泸天化,1999/6/3,1568000000,1568000000,西南,四川,成都市,制造业
主板,浙江钱江摩托股份有限公司,浙江省温岭市经济开发区,913,钱江摩托,1999/5/14,453536000,453536000,华东,浙江,台州市,制造业
主板,山东山大华特科技股份有限公司,山东省沂南县县城振兴路6号,915,山大华特,1999/6/9,234331485,234161315,华东,山东,临沂市,制造业
主板,湖南电广传媒股份有限公司,湖南省长沙市浏阳河大桥东,917,电广传媒,1999/3/25,1417556338,1295123230,华中,湖南,长沙市,信息技术
